site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
site,category_code,category_display,histology_code,behavior_code,morphology_code,morphology_display
Hypopharynx,812,"Transitional Cell Carcinoma, NOS",8123,3,8123/3,Basaloid Carcinoma
Hypopharynx,812,"Transitional Cell Carcinoma, NOS",8124,3,8124/3,Cloacogenic Carcinoma
Hypopharynx,814,"Adenocarcinoma, NOS",8140,2,8140/2,Adenocarcinoma In Situ
Hypopharynx,814,"Adenocarcinoma, NOS",8140,3,8140/3,"Adenocarcinoma, NOS"
Hypopharynx,814,"Adenocarcinoma, NOS",8141,3,8141/3,Scirrhous Adenocarcinoma
Hypopharynx,814,"Adenocarcinoma, NOS",8143,3,8143/3,Superficial Spreading Adenocarcinoma
Hypopharynx,814,"Adenocarcinoma, NOS",8147,3,8147/3,Basal Cell Adenocarcinoma
Hypopharynx,820,Adenoid Cystic & Cribriform Ca.,8200,3,8200/3,Adenoid Cystic Carcinoma
Hypopharynx,820,Adenoid Cystic & Cribriform Ca.,8201,2,8201/2,Cribriform Carcinoma In Situ
Hypopharynx,820,Adenoid Cystic & Cribriform Ca.,8201,3,8201/3,Cribriform Carcinoma
Hypopharynx,825,Bronchiolo-Alveolar Adenoca.,8255,3,8255/3,Adenocarcinoma With Mixed Subtypes
Hypopharynx,843,Mucoepidermoid Carcinoma,8430,3,8430/3,Mucoepidermoid Carcinoma
Hypopharynx,881,Fibromatous Neoplasms,8810,3,8810/3,"Fibrosarcoma, NOS"
Hypopharynx,881,Fibromatous Neoplasms,8811,3,8811/3,Fibromyxosarcoma
Hypopharynx,881,Fibromatous Neoplasms,8813,3,8813/3,Fascial Fibrosarcoma
Hypopharynx,881,Fibromatous Neoplasms,8814,3,8814/3,Infantile Fibrosarcoma
Hypopharynx,881,Fibromatous Neoplasms,8815,3,8815/3,"Solitary Fibrous Tumor, Malignant"
Hypopharynx,882,"Sarcoma, NOS",8825,3,8825/3,Myofibroblastic Sarcoma
Hypopharynx,894,"Mixed Tumor, Malignant, NOS",8940,3,8940/3,"Mixed Tumor, Malignant, NOS"
Hypopharynx,894,"Mixed Tumor, Malignant, NOS",8941,3,8941/3,Carcinoma In Pleomorphic Adenoma
Hypopharynx,898,"Carcinosarcoma, NOS",8980,3,8980/3,"Carcinosarcoma, NOS"
Hypopharynx,898,"Carcinosarcoma, NOS",8981,3,8981/3,"Carcinosarcoma, Embryonal Type"
Hypopharynx,898,"Carcinosarcoma, NOS",8982,3,8982/3,Malignant Myoepithelioma
Hypopharynx,914,Kaposi Sarcoma,9140,3,9140/3,Kaposi Sarcoma
Hypopharynx,959,"Malignant Lymphoma, NOS",9590,3,9590/3,"Malignant Lymphoma, NOS"
Hypopharynx,959,"Malignant Lymphoma, NOS",9591,3,9591/3,"Malignant Lymphoma, Non-Hodgkin"
Hypopharynx,959,"Malignant Lymphoma, NOS",9596,3,9596/3,Composite Hodgkin And Non-Hodgkin Lymphoma
Hypopharynx,965,Hodgkin Lymphoma,9650,3,9650/3,"Hodgkin Lymphoma, NOS"
Hypopharynx,965,Hodgkin Lymphoma,9651,3,9651/3,"Hodgkin Lymphoma, Lymphocyte-Rich"
Hypopharynx,965,Hodgkin Lymphoma,9652,3,9652/3,"Hodgkin Lymphoma, Mixed Cellularity, NOS"
Hypopharynx,965,Hodgkin Lymphoma,9653,3,9653/3,"Hodgkin Lymphoma, Lymphocytic Deplet., NOS"
Hypopharynx,965,Hodgkin Lymphoma,9654,3,9654/3,"Hodgkin Lymph., Lymphocyt. Deplet., Diffuse Fibrosis"
Hypopharynx,965,Hodgkin Lymphoma,9655,3,9655/3,"Hodgkin Lymphoma, Lymphocyt. Deplet., Reticular"
Hypopharynx,965,Hodgkin Lymphoma,9659,3,9659/3,"Hodgkin Lymph., Nodular Lymphocyte Predom."
Hypopharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9661,3,9661/3,Hodgkin Granuloma [Obs]
Hypopharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9662,3,9662/3,Hodgkin Sarcoma [Obs]
Hypopharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9663,3,9663/3,"Hodgkin Lymphoma, Nodular Sclerosis, NOS"
Hypopharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9664,3,9664/3,"Hodgkin Lymphoma, Nod. Scler., Cellular Phase"
Hypopharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9665,3,9665/3,"Hodgkin Lymphoma, Nod. Scler., Grade 1"
Hypopharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9667,3,9667/3,"Hodgkin Lymphoma, Nod. Scler., Grade 2"
Hypopharynx,967,"Ml, Small B-Cell Lymphocytic",9670,3,9670/3,"Ml, Small B Lymphocytic, NOS"
Hypopharynx,967,"Ml, Small B-Cell Lymphocytic",9671,3,9671/3,"Ml, Lymphoplasmacytic"
Hypopharynx,967,"Ml, Small B-Cell Lymphocytic",9673,3,9673/3,Mantle Cell Lymphoma
Hypopharynx,967,"Ml, Small B-Cell Lymphocytic",9675,3,9675/3,"Ml, Mixed Sm. And Lg. Cell, Diffuse"
Hypopharynx,968,"Ml, Large B-Cell, Diffuse",9680,3,9680/3,"Ml, Large B-Cell, Diffuse"
Hypopharynx,968,"Ml, Large B-Cell, Diffuse",9684,3,9684/3,"Ml, Large B-Cell, Diffuse, Immunoblastic, NOS"
Hypopharynx,968,"Ml, Large B-Cell, Diffuse",9687,3,9687/3,"Burkitt Lymphoma, NOS"
Hypopharynx,968,"Ml, Large B-Cell, Diffuse",9688,3,9688/3,T-Cell Histiocyte Rich Large B-Cell Lymphoma
Hypopharynx,969,"Follic. & Marginal Lymph, NOS",9690,3,9690/3,"Follicular Lymphoma, NOS"
Hypopharynx,969,"Follic. & Marginal Lymph, NOS",9691,3,9691/3,"Follicular Lymphoma, Grade 2"
Hypopharynx,969,"Follic. & Marginal Lymph, NOS",9695,3,9695/3,"Follicular Lymphoma, Grade 1"
Hypopharynx,969,"Follic. & Marginal Lymph, NOS",9698,3,9698/3,"Follicular Lymphoma, Grade 3"
Hypopharynx,969,"Follic. & Marginal Lymph, NOS",9699,3,9699/3,"Marginal Zone B-Cell Lymphoma, NOS"
Hypopharynx,970,T-Cell Lymphomas,9701,3,9701/3,Sezary Syndrome
Hypopharynx,970,T-Cell Lymphomas,9702,3,9702/3,"Mature T-Cell Lymphoma, NOS"
Hypopharynx,970,T-Cell Lymphomas,9705,3,9705/3,Angioimmunoblastic T-Cell Lymphoma
Hypopharynx,971,Other Spec. Non-Hodgkin Lymphoma,9712,3,9712/3,Intravascular Large B-Cell Lymphoma
Hypopharynx,971,Other Spec. Non-Hodgkin Lymphoma,9714,3,9714/3,"Anaplastic Large Cell Lymphoma, T-Cell And Null Cell Type"
Hypopharynx,971,Other Spec. Non-Hodgkin Lymphoma,9715,3,9715/3,"Anaplastic Large Cell Lymphoma, Alk Negative"
Hypopharynx,971,Other Spec. Non-Hodgkin Lymphoma,9719,3,9719/3,"Nk/T-Cell Lymphoma, Nasal And Nasal-Type"
Hypopharynx,972,Precurs. Cell Lymphoblastic Lymph.,9724,3,9724/3,Systemicebv Pos. T-Cell Lymphoproliferative Disease Of Childhood
Hypopharynx,972,Precurs. Cell Lymphoblastic Lymph.,9727,3,9727/3,"Precursor Cell Lymphoblastic Lymphoma, NOS"
Hypopharynx,972,Precurs. Cell Lymphoblastic Lymph.,9728,3,9728/3,Precursor B-Cell Lymphoblastic Lymphoma
Hypopharynx,972,Precurs. Cell Lymphoblastic Lymph.,9729,3,9729/3,Precursor T-Cell Lymphoblastic Lymphoma
Hypopharynx,973,Plasma Cell Tumors,9731,3,9731/3,"Plasmacytoma, NOS"
Hypopharynx,973,Plasma Cell Tumors,9734,3,9734/3,"Plasmacytoma, Extramedullary"
Hypopharynx,973,Plasma Cell Tumors,9735,3,9735/3,Plasmablastic Lymphoma
Hypopharynx,973,Plasma Cell Tumors,9737,3,9737/3,Alk Positive Large B-Cell Lymphoma
Hypopharynx,973,Plasma Cell Tumors,9738,3,9738/3,Lrg B-Cell Lymphoma In Hhv8-Assoc. Multicentric Castleman Dz
Hypopharynx,974,Mast Cell Tumors,9740,3,9740/3,Mast Cell Sarcoma
Hypopharynx,974,Mast Cell Tumors,9741,3,9741/3,Malignant Mastocytosis
Hypopharynx,974,Mast Cell Tumors,9749,3,9749/3,Erdhiem-Chester Disease
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9750,3,9750/3,Malignant Histiocytosis
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9751,3,9751/3,"Langerhans Cell Histiocytosis, NOS"
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9754,3,9754/3,"Langerhans Cell Histiocytosis, Disseminated"
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9755,3,9755/3,Histiocytic Sarcoma
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9756,3,9756/3,Langerhans Cell Sarcoma
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9757,3,9757/3,Interdigitating Dendritic Cell Sarcoma
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9758,3,9758/3,Follicular Dendritic Cell Sarcoma
Hypopharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9759,3,9759/3,Fibroblastic Reticular Cell Tumor
Hypopharynx,976,Immunoproliferative Diseases,9766,3,9766/3,"Lymphomatoid Granulomatosis, Grade 3"
Hypopharynx,981,Precursor Lymphoid Neoplasms,9811,3,9811/3,"B Lymphoblastic Leukemia/Lymphoma, NOS"
Hypopharynx,981,Precursor Lymphoid Neoplasms,9812,3,9812/3,Leukemia/Lymphoma With T(9;22)(Q34;Q11.2);Bcr-Abl1
Hypopharynx,981,Precursor Lymphoid Neoplasms,9813,3,9813/3,Leukemia/Lymphoma With T(V;11Q23);Mll Rearranged
Hypopharynx,981,Precursor Lymphoid Neoplasms,9814,3,9814/3,Leukemia/Lymphoma With T(12;21)(P13;Q22);Tel-Aml1(Etv6-Runx1)
Hypopharynx,981,Precursor Lymphoid Neoplasms,9815,3,9815/3,B Lymphoblastic Leukemia/Lymphoma With Hyperdiploidy
Hypopharynx,981,Precursor Lymphoid Neoplasms,9816,3,9816/3,Leukemia/Lymphoma With Hypodiploidy (Hypodiploid All)
Hypopharynx,981,Precursor Lymphoid Neoplasms,9817,3,9817/3,B Lymphblastic Leukemia/Lymphoma With T(5;14)(Q31;Q32);Il3-Igh
Hypopharynx,981,Precursor Lymphoid Neoplasms,9818,3,9818/3,Leukemia/Lymphoma With T(1;19)(Q23;P13.3); E2A Pbx1 (Tcf3 Pbx1)
Hypopharynx,981,Precursor Lymphoid Neoplasms,9819,3,9819/3,"B-Lymphocytic Leukemia/Lymphoma, Bcr-Abl1-Like"
Hypopharynx,982,"Lymphoid Leukemia, NOS",9823,3,9823/3,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
Hypopharynx,983,Prolymph/Precurs Leukemia,9831,3,9831/3,T-Cell Large Granular Lymphocytic Leukemia
Hypopharynx,983,Prolymph/Precurs Leukemia,9837,3,9837/3,T Lymphoblastic Leukemia/Lymphoma
Hypopharynx,996,Chronic Myeloproliferative Dis.,9965,3,9965/3,Myeloid And Lymphoid Neoplasms With Pdgfrb Rearrangement
Hypopharynx,996,Chronic Myeloproliferative Dis.,9967,3,9967/3,Myeloid And Lymphoid Neoplasm With Fgfr1 Abnormalities
Hypopharynx,997,Myeloplastic/Myeloproliferative Neoplasms,9971,3,9971/3,Polymorphic Ptld
Hypopharynx,997,Myeloplastic/Myeloproliferative Neoplasms,9975,3,9975/3,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable"
Pharynx,800,Neoplasm,8000,3,8000/3,"Neoplasm, Malignant"
Pharynx,800,Neoplasm,8001,3,8001/3,"Tumor Cells, Malignant"
Pharynx,800,Neoplasm,8002,3,8002/3,"Malignant Tumor, Small Cell Type"
Pharynx,800,Neoplasm,8003,3,8003/3,"Malignant Tumor, Giant Cell Type"
Pharynx,800,Neoplasm,8004,3,8004/3,"Malignant Tumor, Spindle Cell Type"
Pharynx,800,Neoplasm,8005,3,8005/3,"Malignant Tumor, Clear Cell Type"
Pharynx,801,"Carcinoma, NOS",8010,2,8010/2,"Carcinoma In Situ, NOS"
Pharynx,801,"Carcinoma, NOS",8010,3,8010/3,"Carcinoma, NOS"
Pharynx,801,"Carcinoma, NOS",8011,3,8011/3,"Epithelioma, Malignant"
Pharynx,801,"Carcinoma, NOS",8012,3,8012/3,"Large Cell Carcinoma, NOS"
Pharynx,801,"Carcinoma, NOS",8013,3,8013/3,Large Cell Neuroendocrine Carcinoma
Pharynx,801,"Carcinoma, NOS",8014,3,8014/3,Large Cell Carcinoma With Rhabdoid Phenotype
Pharynx,801,"Carcinoma, NOS",8015,3,8015/3,Glassy Cell Carcinoma
Pharynx,802,"Carcinoma, Undiff., NOS",8020,3,8020/3,"Carcinoma, Undifferentiated Type, NOS"
Pharynx,802,"Carcinoma, Undiff., NOS",8021,3,8021/3,"Carcinoma, Anaplastic Type, NOS"
Pharynx,802,"Carcinoma, Undiff., NOS",8022,3,8022/3,Pleomorphic Carcinoma
Pharynx,805,"Papillary Carcinoma, NOS",8050,2,8050/2,Papillary Carcinoma In Situ
Pharynx,805,"Papillary Carcinoma, NOS",8050,3,8050/3,"Papillary Carcinoma, NOS"
Pharynx,805,"Papillary Carcinoma, NOS",8051,3,8051/3,"Verrucous Carcinoma, NOS"
Pharynx,805,"Papillary Carcinoma, NOS",8052,2,8052/2,"Papillary Squamous Cell Carcinoma, Non-Invasive"
Pharynx,805,"Papillary Carcinoma, NOS",8052,3,8052/3,Papillary Squamous Cell Carcinoma
Pharynx,807,"Squamous Cell Carcinoma, NOS",8070,2,8070/2,"Squamous Cell Carcinoma In Situ, NOS"
Pharynx,807,"Squamous Cell Carcinoma, NOS",8070,3,8070/3,"Squamous Cell Carcinoma, NOS"
Pharynx,807,"Squamous Cell Carcinoma, NOS",8071,3,8071/3,"Sq. Cell Carcinoma, Keratinizing, NOS"
Pharynx,807,"Squamous Cell Carcinoma, NOS",8072,3,8072/3,"Sq. Cell Carcinoma, Lg. Cell, Non-Ker."
Pharynx,807,"Squamous Cell Carcinoma, NOS",8073,3,8073/3,"Sq. Cell Carcinoma, Sm. Cell, Non-Ker."
Pharynx,807,"Squamous Cell Carcinoma, NOS",8074,3,8074/3,"Sq. Cell Carcinoma, Spindle Cell"
Pharynx,807,"Squamous Cell Carcinoma, NOS",8075,3,8075/3,"Squamous Cell Carcinoma, Adenoid"
Pharynx,807,"Squamous Cell Carcinoma, NOS",8076,2,8076/2,Sq. Cell Carc. In Situ With Question. Stromal Invas.
Pharynx,807,"Squamous Cell Carcinoma, NOS",8076,3,8076/3,"Sq. Cell Carcinoma, Micro-Invasive"
Pharynx,807,"Squamous Cell Carcinoma, NOS",8078,3,8078/3,Squamous Cell Carcinoma With Horn Formation
Pharynx,808,Lymphoepithelial Carcinoma,8081,2,8081/2,Bowen Disease
Pharynx,808,Lymphoepithelial Carcinoma,8082,3,8082/3,Lymphoepithelial Carcinoma
Pharynx,808,Lymphoepithelial Carcinoma,8083,3,8083/3,Basaloid Squamous Cell Carcinoma
Pharynx,808,Lymphoepithelial Carcinoma,8084,3,8084/3,"Squamous Cell Carcinoma, Clear Cell Type"
Pharynx,814,"Adenocarcinoma, NOS",8140,2,8140/2,Adenocarcinoma In Situ
Pharynx,814,"Adenocarcinoma, NOS",8140,3,8140/3,"Adenocarcinoma, NOS"
Pharynx,814,"Adenocarcinoma, NOS",8141,3,8141/3,Scirrhous Adenocarcinoma
Pharynx,814,"Adenocarcinoma, NOS",8143,3,8143/3,Superficial Spreading Adenocarcinoma
Pharynx,814,"Adenocarcinoma, NOS",8147,3,8147/3,Basal Cell Adenocarcinoma
Pharynx,820,Adenoid Cystic & Cribriform Ca.,8200,3,8200/3,Adenoid Cystic Carcinoma
Pharynx,820,Adenoid Cystic & Cribriform Ca.,8201,2,8201/2,Cribriform Carcinoma In Situ
Pharynx,820,Adenoid Cystic & Cribriform Ca.,8201,3,8201/3,Cribriform Carcinoma
Pharynx,825,Bronchiolo-Alveolar Adenoca.,8255,3,8255/3,Adenocarcinoma With Mixed Subtypes
Pharynx,843,Mucoepidermoid Carcinoma,8430,3,8430/3,Mucoepidermoid Carcinoma
Pharynx,889,Myomatous Neoplasms,8890,3,8890/3,"Leiomyosarcoma, NOS"
Pharynx,889,Myomatous Neoplasms,8891,3,8891/3,Epithelioid Leiomyosarcoma
Pharynx,889,Myomatous Neoplasms,8894,3,8894/3,Angiomyosarcoma
Pharynx,889,Myomatous Neoplasms,8895,3,8895/3,Myosarcoma
Pharynx,889,Myomatous Neoplasms,8896,3,8896/3,Myxoid Leiomyosarcoma
Pharynx,894,"Mixed Tumor, Malignant, NOS",8940,3,8940/3,"Mixed Tumor, Malignant, NOS"
Pharynx,894,"Mixed Tumor, Malignant, NOS",8941,3,8941/3,Carcinoma In Pleomorphic Adenoma
Pharynx,898,"Carcinosarcoma, NOS",8980,3,8980/3,"Carcinosarcoma, NOS"
Pharynx,898,"Carcinosarcoma, NOS",8981,3,8981/3,"Carcinosarcoma, Embryonal Type"
Pharynx,898,"Carcinosarcoma, NOS",8982,3,8982/3,Malignant Myoepithelioma
Pharynx,937,Chordoma,9370,3,9370/3,"Chordoma, NOS"
Pharynx,937,Chordoma,9371,3,9371/3,Chondroid Chordoma
Pharynx,937,Chordoma,9372,3,9372/3,Dedifferentiated Chordoma
Pharynx,959,"Malignant Lymphoma, NOS",9590,3,9590/3,"Malignant Lymphoma, NOS"
Pharynx,959,"Malignant Lymphoma, NOS",9591,3,9591/3,"Malignant Lymphoma, Non-Hodgkin"
Pharynx,959,"Malignant Lymphoma, NOS",9596,3,9596/3,Composite Hodgkin And Non-Hodgkin Lymphoma
Pharynx,965,Hodgkin Lymphoma,9650,3,9650/3,"Hodgkin Lymphoma, NOS"
Pharynx,965,Hodgkin Lymphoma,9651,3,9651/3,"Hodgkin Lymphoma, Lymphocyte-Rich"
Pharynx,965,Hodgkin Lymphoma,9652,3,9652/3,"Hodgkin Lymphoma, Mixed Cellularity, NOS"
Pharynx,965,Hodgkin Lymphoma,9653,3,9653/3,"Hodgkin Lymphoma, Lymphocytic Deplet., NOS"
Pharynx,965,Hodgkin Lymphoma,9654,3,9654/3,"Hodgkin Lymph., Lymphocyt. Deplet., Diffuse Fibrosis"
Pharynx,965,Hodgkin Lymphoma,9655,3,9655/3,"Hodgkin Lymphoma, Lymphocyt. Deplet., Reticular"
Pharynx,965,Hodgkin Lymphoma,9659,3,9659/3,"Hodgkin Lymph., Nodular Lymphocyte Predom."
Pharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9661,3,9661/3,Hodgkin Granuloma [Obs]
Pharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9662,3,9662/3,Hodgkin Sarcoma [Obs]
Pharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9663,3,9663/3,"Hodgkin Lymphoma, Nodular Sclerosis, NOS"
Pharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9664,3,9664/3,"Hodgkin Lymphoma, Nod. Scler., Cellular Phase"
Pharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9665,3,9665/3,"Hodgkin Lymphoma, Nod. Scler., Grade 1"
Pharynx,966,"Hodgkin Lymphoma, Nod. Scler.",9667,3,9667/3,"Hodgkin Lymphoma, Nod. Scler., Grade 2"
Pharynx,967,"Ml, Small B-Cell Lymphocytic",9670,3,9670/3,"Ml, Small B Lymphocytic, NOS"
Pharynx,967,"Ml, Small B-Cell Lymphocytic",9671,3,9671/3,"Ml, Lymphoplasmacytic"
Pharynx,967,"Ml, Small B-Cell Lymphocytic",9673,3,9673/3,Mantle Cell Lymphoma
Pharynx,967,"Ml, Small B-Cell Lymphocytic",9675,3,9675/3,"Ml, Mixed Sm. And Lg. Cell, Diffuse"
Pharynx,968,"Ml, Large B-Cell, Diffuse",9680,3,9680/3,"Ml, Large B-Cell, Diffuse"
Pharynx,968,"Ml, Large B-Cell, Diffuse",9684,3,9684/3,"Ml, Large B-Cell, Diffuse, Immunoblastic, NOS"
Pharynx,968,"Ml, Large B-Cell, Diffuse",9687,3,9687/3,"Burkitt Lymphoma, NOS"
Pharynx,968,"Ml, Large B-Cell, Diffuse",9688,3,9688/3,T-Cell Histiocyte Rich Large B-Cell Lymphoma
Pharynx,969,"Follic. & Marginal Lymph, NOS",9690,3,9690/3,"Follicular Lymphoma, NOS"
Pharynx,969,"Follic. & Marginal Lymph, NOS",9691,3,9691/3,"Follicular Lymphoma, Grade 2"
Pharynx,969,"Follic. & Marginal Lymph, NOS",9695,3,9695/3,"Follicular Lymphoma, Grade 1"
Pharynx,969,"Follic. & Marginal Lymph, NOS",9698,3,9698/3,"Follicular Lymphoma, Grade 3"
Pharynx,969,"Follic. & Marginal Lymph, NOS",9699,3,9699/3,"Marginal Zone B-Cell Lymphoma, NOS"
Pharynx,970,T-Cell Lymphomas,9701,3,9701/3,Sezary Syndrome
Pharynx,970,T-Cell Lymphomas,9702,3,9702/3,"Mature T-Cell Lymphoma, NOS"
Pharynx,970,T-Cell Lymphomas,9705,3,9705/3,Angioimmunoblastic T-Cell Lymphoma
Pharynx,971,Other Spec. Non-Hodgkin Lymphoma,9712,3,9712/3,Intravascular Large B-Cell Lymphoma
Pharynx,971,Other Spec. Non-Hodgkin Lymphoma,9714,3,9714/3,"Anaplastic Large Cell Lymphoma, T-Cell And Null Cell Type"
Pharynx,971,Other Spec. Non-Hodgkin Lymphoma,9715,3,9715/3,"Anaplastic Large Cell Lymphoma, Alk Negative"
Pharynx,971,Other Spec. Non-Hodgkin Lymphoma,9719,3,9719/3,"Nk/T-Cell Lymphoma, Nasal And Nasal-Type"
Pharynx,972,Precurs. Cell Lymphoblastic Lymph.,9724,3,9724/3,Systemicebv Pos. T-Cell Lymphoproliferative Disease Of Childhood
Pharynx,972,Precurs. Cell Lymphoblastic Lymph.,9727,3,9727/3,"Precursor Cell Lymphoblastic Lymphoma, NOS"
Pharynx,972,Precurs. Cell Lymphoblastic Lymph.,9728,3,9728/3,Precursor B-Cell Lymphoblastic Lymphoma
Pharynx,972,Precurs. Cell Lymphoblastic Lymph.,9729,3,9729/3,Precursor T-Cell Lymphoblastic Lymphoma
Pharynx,973,Plasma Cell Tumors,9731,3,9731/3,"Plasmacytoma, NOS"
Pharynx,973,Plasma Cell Tumors,9734,3,9734/3,"Plasmacytoma, Extramedullary"
Pharynx,973,Plasma Cell Tumors,9735,3,9735/3,Plasmablastic Lymphoma
Pharynx,973,Plasma Cell Tumors,9737,3,9737/3,Alk Positive Large B-Cell Lymphoma
Pharynx,973,Plasma Cell Tumors,9738,3,9738/3,Lrg B-Cell Lymphoma In Hhv8-Assoc. Multicentric Castleman Dz
Pharynx,974,Mast Cell Tumors,9740,3,9740/3,Mast Cell Sarcoma
Pharynx,974,Mast Cell Tumors,9741,3,9741/3,Malignant Mastocytosis
Pharynx,974,Mast Cell Tumors,9749,3,9749/3,Erdhiem-Chester Disease
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9750,3,9750/3,Malignant Histiocytosis
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9751,3,9751/3,"Langerhans Cell Histiocytosis, NOS"
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9754,3,9754/3,"Langerhans Cell Histiocytosis, Disseminated"
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9755,3,9755/3,Histiocytic Sarcoma
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9756,3,9756/3,Langerhans Cell Sarcoma
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9757,3,9757/3,Interdigitating Dendritic Cell Sarcoma
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9758,3,9758/3,Follicular Dendritic Cell Sarcoma
Pharynx,975,Neoplasms Of Histiocytes And Accessory Lymphoid Cells,9759,3,9759/3,Fibroblastic Reticular Cell Tumor
Pharynx,976,Immunoproliferative Diseases,9766,3,9766/3,"Lymphomatoid Granulomatosis, Grade 3"
Pharynx,981,Precursor Lymphoid Neoplasms,9811,3,9811/3,"B Lymphoblastic Leukemia/Lymphoma, NOS"
Pharynx,981,Precursor Lymphoid Neoplasms,9812,3,9812/3,Leukemia/Lymphoma With T(9;22)(Q34;Q11.2);Bcr-Abl1
Pharynx,981,Precursor Lymphoid Neoplasms,9813,3,9813/3,Leukemia/Lymphoma With T(V;11Q23);Mll Rearranged
Pharynx,981,Precursor Lymphoid Neoplasms,9814,3,9814/3,Leukemia/Lymphoma With T(12;21)(P13;Q22);Tel-Aml1(Etv6-Runx1)
Pharynx,981,Precursor Lymphoid Neoplasms,9815,3,9815/3,B Lymphoblastic Leukemia/Lymphoma With Hyperdiploidy
Pharynx,981,Precursor Lymphoid Neoplasms,9816,3,9816/3,Leukemia/Lymphoma With Hypodiploidy (Hypodiploid All)
Pharynx,981,Precursor Lymphoid Neoplasms,9817,3,9817/3,B Lymphblastic Leukemia/Lymphoma With T(5;14)(Q31;Q32);Il3-Igh
Pharynx,981,Precursor Lymphoid Neoplasms,9818,3,9818/3,Leukemia/Lymphoma With T(1;19)(Q23;P13.3); E2A Pbx1 (Tcf3 Pbx1)
Pharynx,981,Precursor Lymphoid Neoplasms,9819,3,9819/3,"B-Lymphocytic Leukemia/Lymphoma, Bcr-Abl1-Like"
Pharynx,982,"Lymphoid Leukemia, NOS",9823,3,9823/3,Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma
Pharynx,983,Prolymph/Precurs Leukemia,9831,3,9831/3,T-Cell Large Granular Lymphocytic Leukemia
Pharynx,983,Prolymph/Precurs Leukemia,9837,3,9837/3,T Lymphoblastic Leukemia/Lymphoma
Pharynx,996,Chronic Myeloproliferative Dis.,9965,3,9965/3,Myeloid And Lymphoid Neoplasms With Pdgfrb Rearrangement
Pharynx,996,Chronic Myeloproliferative Dis.,9967,3,9967/3,Myeloid And Lymphoid Neoplasm With Fgfr1 Abnormalities
Pharynx,997,Myeloplastic/Myeloproliferative Neoplasms,9971,3,9971/3,Polymorphic Ptld
Pharynx,997,Myeloplastic/Myeloproliferative Neoplasms,9975,3,9975/3,"Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable"
Esophagus,800,Neoplasm,8000,3,8000/3,"Neoplasm, Malignant"
Esophagus,800,Neoplasm,8001,3,8001/3,"Tumor Cells, Malignant"
Esophagus,800,Neoplasm,8002,3,8002/3,"Malignant Tumor, Small Cell Type"
Esophagus,800,Neoplasm,8003,3,8003/3,"Malignant Tumor, Giant Cell Type"
Esophagus,800,Neoplasm,8004,3,8004/3,"Malignant Tumor, Spindle Cell Type"
Esophagus,800,Neoplasm,8005,3,8005/3,"Malignant Tumor, Clear Cell Type"
Esophagus,801,"Carcinoma, NOS",8010,2,8010/2,"Carcinoma In Situ, NOS"
Esophagus,801,"Carcinoma, NOS",8010,3,8010/3,"Carcinoma, NOS"
Esophagus,801,"Carcinoma, NOS",8011,3,8011/3,"Epithelioma, Malignant"
Esophagus,801,"Carcinoma, NOS",8012,3,8012/3,"Large Cell Carcinoma, NOS"
Esophagus,801,"Carcinoma, NOS",8013,3,8013/3,Large Cell Neuroendocrine Carcinoma
Esophagus,801,"Carcinoma, NOS",8014,3,8014/3,Large Cell Carcinoma With Rhabdoid Phenotype
Esophagus,801,"Carcinoma, NOS",8015,3,8015/3,Glassy Cell Carcinoma
