"system","code","display","valueset","tf"
"system","code","display","valueset","tf"
"http://www.nlm.nih.gov/research/umls/rxnorm","330797","temozolomide 100 mg","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","331482","temozolomide 5 mg","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","331483","temozolomide 250 mg","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","337509","carmustine 3.3 mg/ml","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","340520","carmustine 7.7 mg","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","343027","bicnu","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","352384","ifosfamide / mesna","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","358855","cyclophosphamide 10 mg","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","366239","lomustine oral capsule [ceenu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","366431","temozolomide oral capsule [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","366515","lomustine oral capsule [ccnu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","367922","cyclophosphamide oral tablet [cytoxan]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","368546","cyclophosphamide oral tablet [endoxana]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","370496","carmustine injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","371664","cyclophosphamide oral tablet","rx_class_alkylating","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","372631","lomustine oral capsule","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","374610","temozolomide oral capsule","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","376666","cyclophosphamide injectable solution","rx_class_alkylating","6"
"http://www.nlm.nih.gov/research/umls/rxnorm","377128","ifosfamide injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","377238","cyclophosphamide / mannitol injectable solution","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","377251","ifosfamide / mesna injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","37776","temozolomide","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","378774","carmustine drug implant","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","405951","carmustine drug implant [gliadel]","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","415171","ifosfamide 200 mg/ml injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","415172","ifosfamide 40 mg/ml injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","415569","cyclophosphamide 7.5 mg/ml injectable solution","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","415570","cyclophosphamide 10 mg/ml injectable solution","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","415571","cyclophosphamide 5 mg/ml injectable solution","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","429015","cyclophosphamide 10 mg oral tablet","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","491188","carmustine injectable solution [bicnu]","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","562072","carmustine 3.3 mg/ml injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","563185","cyclophosphamide 10 mg [endoxana]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","564079","carmustine 3.3 mg/ml [bicnu]","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","564082","cyclophosphamide 50 mg [endoxana]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","564086","lomustine 10 mg [ccnu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","564087","lomustine 40 mg [ccnu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","5657","ifosfamide","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","567603","lomustine 10 mg [ceenu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","567604","lomustine 40 mg [ceenu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","567605","lomustine 100 mg [ceenu]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","571074","cyclophosphamide 25 mg [cytoxan]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","571139","cyclophosphamide 50 mg [cytoxan]","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","572946","carmustine 7.7 mg [gliadel]","rx_class_alkylating","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","574513","temozolomide 5 mg [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","574514","temozolomide 20 mg [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","574515","temozolomide 100 mg [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","574516","temozolomide 250 mg [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","596881","bcnu 3.3 mg/ml injectable solution [bicnu]","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","700882","temozolomide 140 mg","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","700883","temozolomide 140 mg oral capsule","rx_class_alkylating","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","700884","temozolomide 180 mg","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","700885","temozolomide 180 mg oral capsule","rx_class_alkylating","10"
"http://www.nlm.nih.gov/research/umls/rxnorm","705616","temozolomide 140 mg [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","705617","temodar 140 mg oral capsule","rx_class_alkylating","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","705618","temozolomide 180 mg [temodar]","rx_class_alkylating","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","705619","temodar 180 mg oral capsule","rx_class_alkylating","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","727484","ifosfamide 50 mg/ml / mesna 100 mg/ml injectable solution","rx_class_alkylating","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","759673","{2 (lomustine 10 mg oral capsule) / 2 (lomustine 100 mg oral capsule) / 2 (lomustine 40 mg oral capsule) } pack","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","759674","ceenu dosepack","rx_class_alkylating","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","835945","temozolomide 100 mg injection","rx_class_alkylating","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","835948","temodar 100 mg injection","rx_class_alkylating","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","102953","emtexate 10 mg oral tablet","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","102954","emtexate 2.5 mg/ml injectable solution","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","102956","emtexate 100 mg/ml injectable solution","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","102958","maxtrex 2.5 mg/ml injectable solution","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","103","mercaptopurine","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","10485","thioguanine","rx_class_antimetabolite","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","105585","methotrexate 2.5 mg oral tablet","rx_class_antimetabolite","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","105586","methotrexate 10 mg oral tablet","rx_class_antimetabolite","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","105587","maxtrex 2.5 mg oral tablet","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","105588","maxtrex 10 mg oral tablet","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","105589","methotrexate (as methotrexate sodium) 100 mg/ml injectable solution","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","105590","tabloid 40 mg oral tablet","rx_class_antimetabolite","8"
"http://www.nlm.nih.gov/research/umls/rxnorm","105609","azathioprine 50 mg oral tablet [azamune]","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","105610","azathioprine 25 mg oral tablet [imuran]","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","105611","azathioprine 50 mg oral tablet [imuran]","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","105612","azathioprine 50 mg oral tablet [immunoprin]","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","105613","azathioprine 50 mg oral tablet [berkaprine]","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","108922","azathioprine 50 mg oral tablet [oprisine]","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1150117","methotrexate 2.5 mg (8) (5 mg per week) oral tablet pack","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1150118","rheumatrex 2.5 mg (8) (5 mg per week) oral tablet pack","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1155000","azathioprine injectable product","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1155001","azathioprine oral product","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1155002","azathioprine pill","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1156390","mycophenolic acid oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1156391","mycophenolic acid pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1157869","mycophenolate mofetil injectable product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1157870","mycophenolate mofetil oral liquid product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1157871","mycophenolate mofetil oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1157872","mycophenolate mofetil pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1162235","methotrexate injectable product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1162236","methotrexate oral product","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1162237","methotrexate pill","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1165526","thioguanine oral product","rx_class_antimetabolite","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1165527","thioguanine pill","rx_class_antimetabolite","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1165710","mercaptopurine oral product","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1165711","mercaptopurine pill","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1166213","cellcept injectable product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1166214","cellcept oral liquid product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1166215","cellcept oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1166216","cellcept pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1167775","immunoprin oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1167776","immunoprin pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1172006","imuran oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1172007","imuran pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1172211","berkaprine oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1172212","berkaprine pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1175944","emtexate injectable product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1175945","emtexate oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1175946","emtexate pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1176316","azamune oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1176317","azamune pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1176318","azasan oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1176319","azasan pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1177820","tabloid oral product","rx_class_antimetabolite","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1177821","tabloid pill","rx_class_antimetabolite","4"
"http://www.nlm.nih.gov/research/umls/rxnorm","1179677","trexall oral product","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1179678","trexall pill","rx_class_antimetabolite","3"
"http://www.nlm.nih.gov/research/umls/rxnorm","1182311","oprisine oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1182312","oprisine pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1182738","maxtrex injectable product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1182739","maxtrex oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1182740","maxtrex pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1183068","rheumatrex oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1183069","rheumatrex pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1183583","purinethol oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1183584","purinethol pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1184447","myfortic oral product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1184448","myfortic pill","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1256","azathioprine","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441402","0.4 ml methotrexate 25 mg/ml auto-injector","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441403","otrexup","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441404","methotrexate 25 mg/ml [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441406","otrexup injectable product","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441407","0.4 ml methotrexate 25 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441408","methotrexate 25 mg/ml auto-injector","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441409","methotrexate 25 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441410","methotrexate 37.5 mg/ml","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441411","0.4 ml methotrexate 37.5 mg/ml auto-injector","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441412","methotrexate 37.5 mg/ml [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441413","0.4 ml methotrexate 37.5 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441414","methotrexate 37.5 mg/ml auto-injector","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441415","methotrexate 37.5 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441416","0.4 ml methotrexate 50 mg/ml auto-injector","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441417","methotrexate 50 mg/ml [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441418","0.4 ml methotrexate 50 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441419","methotrexate 50 mg/ml auto-injector","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441420","methotrexate 50 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441421","methotrexate 62.5 mg/ml","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441422","0.4 ml methotrexate 62.5 mg/ml auto-injector","rx_class_antimetabolite","2"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441423","methotrexate 62.5 mg/ml [otrexup]","rx_class_antimetabolite","1"
"http://www.nlm.nih.gov/research/umls/rxnorm","1441424","0.4 ml methotrexate 62.5 mg/ml auto-injector [otrexup]","rx_class_antimetabolite","1"
